Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.9300000071525574,43,-0.006437770090997219,0.3191797733306885,9.83830738067627,20.281150817871094,-112.63770294189453,372.4399719238281,0.004491754341870546,-0.00498255155980587,-0.003521472215652466,-0.033216603100299835
0.9399999976158142,43,-0.01827145926654339,0.3309723734855652,9.80388069152832,21.954519271850586,-117.53987884521484,389.2995300292969,0.0061470624059438705,-0.006637859623879194,-0.003234249772503972,-0.035835713148117065
0.949999988079071,43,-0.012479023076593876,0.32520005106925964,9.837994575500488,23.870685577392578,-123.0745849609375,407.40618896484375,0.0004907971015200019,-0.0011075689690187573,0.00019100302597507834,-0.038454826921224594
0.9599999785423279,43,-0.009632567875087261,0.31441906094551086,9.824251174926758,25.869678497314453,-129.1627655029297,426.2052307128906,0.0004907971015200019,-0.005758555606007576,0.0013537497725337744,-0.04112546518445015
0.9700000286102295,43,-0.03092126175761223,0.3033405840396881,9.818220138549805,28.115673065185547,-136.03689575195312,446.8109436035156,-0.0017691897228360176,-0.0024995894636958838,0.0013865032233297825,-0.0442163459956646
0.9800000190734863,43,-0.02004302851855755,0.30929145216941833,9.82204532623291,31.08560562133789,-143.4154052734375,469.6085205078125,-0.001963190734386444,0.0020543967839330435,0.00564948795363307,-0.04688805714249611
0.9900000095367432,43,-0.021814599633216858,0.313883513212204,9.813006401062012,34.321083068847656,-151.261474609375,494.2458190917969,0.003044304670765996,0.0006963892956264317,0.005292979534715414,-0.050030991435050964
1,43,-0.01638045720756054,0.3046398460865021,9.835612297058105,37.196815490722656,-159.62606811523438,519.9097900390625,0.0013600228121504188,0.0002453997149132192,0.0050674849189817905,-0.053012922406196594
1.0099999904632568,43,-0.020391371101140976,0.3121775984764099,9.829805374145508,40.33808898925781,-169.25811767578125,544.2789306640625,0.0004907971015200019,-0.0032466198317706585,-0.0027895590756088495,-0.05463859438896179
1.0199999809265137,43,-0.010468589141964912,0.3109378218650818,9.813993453979492,44.0925407409668,-179.1096649169922,571.2109375,-0.0027442339342087507,-0.0006187869585119188,-0.003549186745658517,-0.05684337764978409
1.0299999713897705,43,-0.011523569002747536,0.3111858069896698,9.817340850830078,48.0467643737793,-189.60342407226562,599.7302856445312,-0.003672667546197772,-0.0029946702998131514,0.0006835641106590629,-0.05993103235960007
1.0399999618530273,43,-0.0043178582563996315,0.3192392885684967,9.813426971435547,52.22821044921875,-200.92372131347656,628.8809814453125,-0.00046913031837902963,-0.007250096183270216,0.00329376058652997,-0.06249433010816574
1.0499999523162842,43,-0.005741085857152939,0.31643247604370117,9.822426795959473,56.898460388183594,-213.10574340820312,657.5560302734375,-0.0007462747162207961,-0.005263474769890308,0.000760408875066787,-0.06464598327875137
1.059999942779541,43,-0.007741566281765699,0.32241305708885193,9.81210994720459,62.13391876220703,-225.82730102539062,688.9872436523438,-0.0009831072529777884,-0.004415665287524462,-0.00008740121847949922,-0.06743576377630234
1.0700000524520874,42,-0.001232540118508041,0.31678950786590576,9.82653522491455,68.3628158569336,-239.9036407470703,720.2702026367188,-0.0007198199746198952,-0.004678952507674694,0.0011509304167702794,-0.07168377190828323
1.0800000429153442,42,0.0022906942758709192,0.3204592168331146,9.809884071350098,74.93093872070312,-254.66090393066406,752.2672119140625,-0.0027240777853876352,-0.00225141947157681,-0.00022093432198744267,-0.07622428983449936
1.090000033378601,42,-0.0043178582563996315,0.30397534370422363,9.827775001525879,81.78636169433594,-269.96759033203125,785.8200073242188,-0.000586286885663867,-0.002149379812180996,0.00030941926524974406,-0.07913322001695633
1.100000023841858,43,0.0025693681091070175,0.2992245852947235,9.819653511047363,89.68714904785156,-286.414794921875,822.0255737304688,-0.002895403653383255,0.0030420387629419565,-0.0022944784723222256,-0.08029893785715103
1.1100000143051147,42,0.009964178316295147,0.3006230294704437,9.787893295288086,98.67384338378906,-303.98492431640625,857.0963745117188,-0.0017326569650322199,0.0002453997149132192,-0.001602877164259553,-0.08257295936346054
1.1200000047683716,42,-0.003093683859333396,0.3011784553527832,9.819967269897461,108.69600677490234,-322.4857177734375,891.562744140625,-0.000569910102058202,0.0002453997149132192,0.0013865032233297825,-0.08617961406707764
1.1299999952316284,42,-0.007323555648326874,0.31107670068740845,9.80752182006836,119.2870864868164,-341.3863220214844,925.8627319335938,0.0003887575585395098,-0.00036683748476207256,0.0012844636803492904,-0.08926189690828323
1.1399999856948853,42,-0.010199868120253086,0.3112056255340576,9.81828784942627,130.20675659179688,-360.3860778808594,960.6343994140625,-0.000660611898638308,-0.0069276015274226665,0.00015950934903230518,-0.09200338274240494
1.149999976158142,42,-0.02307858318090439,0.3084384799003601,9.815232276916504,142.01034545898438,-379.9227600097656,997.3372802734375,0.001664881594479084,-0.0011138678528368473,0.00015950934903230518,-0.09579358249902725
1.159999966621399,43,-0.018450606614351273,0.31914010643959045,9.812860488891602,154.06834411621094,-398.7308654785156,1034.7491455078125,-0.0005547931650653481,0.0012909899232909083,0.0035683857277035713,-0.10050798952579498
1.1699999570846558,42,0.002101594116538763,0.3198244571685791,9.827472686767578,166.75335693359375,-418.7011413574219,1073.05712890625,-0.0007361967582255602,-0.0017437412170693278,0.0027684459928423166,-0.10528519004583359
1.1799999475479126,42,-0.03358856961131096,0.3170672059059143,9.820512771606445,180.27554321289062,-439.9112243652344,1111.597412109375,0.0002716010785661638,-0.00019299228733871132,0.0036212948616594076,-0.1105867475271225
1.190000057220459,42,-0.058360692113637924,0.3170672059059143,9.799713134765625,194.75904846191406,-462.2192687988281,1149.9222412109375,-0.002339855069294572,0.0068502542562782764,-0.0008772625587880611,-0.11615719646215439
1.2000000476837158,43,0.03402966260910034,0.32168903946876526,9.83577823638916,210.27503967285156,-486.662841796875,1190.4049072265625,-0.0058280956000089645,-0.003475893521681428,-0.0031737820245325565,-0.12047659605741501
1.2100000381469727,42,-0.0011827746639028192,0.3221055865287781,9.822933197021484,227.21519470214844,-512.2393188476562,1230.47412109375,-0.0019808269571512938,-0.009973670355975628,-0.0002612462267279625,-0.1255849450826645
1.2200000286102295,42,-0.0634663924574852,0.31463727355003357,9.77778148651123,244.5524139404297,-538.6633911132812,1271.867431640625,0.0027432250790297985,0.007972689345479012,-0.0008659249870106578,-0.1293826550245285
1.2300000190734863,42,0.020931988954544067,0.3146670460700989,9.814353942871094,261.8575134277344,-565.669921875,1313.6800537109375,0.002112091751769185,0.0061460561119019985,-0.006413851864635944,-0.13069435954093933
1.2400000095367432,42,-0.007034929469227791,0.3145182728767395,9.808019638061523,278.88616943359375,-592.9237670898438,1353.9962158203125,-0.0007538333302363753,-0.002795630134642124,-0.005922550335526466,-0.13383729755878448
1.25,42,-0.023606076836586,0.30696067214012146,9.78781509399414,295.6396179199219,-620.0025024414062,1395.175048828125,-0.0030793268233537674,0.0034829501528292894,-0.0011783423833549023,-0.13624227046966553
1.2599999904632568,42,0.02601778693497181,0.2997303903102875,9.834314346313477,311.9525146484375,-647.5018920898438,1435.2030029296875,-0.005404820200055838,0.003402326488867402,-0.0013219533720985055,-0.13389365375041962
1.2699999809265137,42,-0.006119284778833389,0.29750874638557434,9.823665618896484,327.9419860839844,-674.6656494140625,1474.7386474609375,-0.005152870900928974,-0.00294428039342165,-0.0026623245794326067,-0.13282454013824463
1.2799999713897705,42,-0.010697499848902225,0.29750874638557434,9.806692123413086,343.6285705566406,-701.3589477539062,1513.454345703125,-0.0012325372081249952,0.0017067065928131342,-0.0003368310572113842,-0.1277666538953781
1.2899999618530273,42,0.001832872978411615,0.30320173501968384,9.812772750854492,358.9541931152344,-727.9833984375,1550.0577392578125,0.0001897174952318892,0.004250136204063892,0.0013865032233297825,-0.12029464542865753
1.2999999523162842,43,-0.02764684334397316,0.3130999803543091,9.801021575927734,373.7220458984375,-753.1879272460938,1580.929931640625,-0.0007361967582255602,0.0009987285593524575,0.0009128382662311196,-0.11142507940530777
1.309999942779541,42,-0.013812675140798092,0.32596373558044434,9.820464134216309,387.3248291015625,-776.15966796875,1609.258056640625,-0.0007361967582255602,-0.0009815942030400038,-0.001240069861523807,-0.09958808124065399
1.3200000524520874,42,-0.0036112212110310793,0.32266101241111755,9.808819770812988,399.3128662109375,-797.1445922851562,1634.922607421875,-0.0008445350104011595,-0.0013066090177744627,-0.002511155093088746,-0.08911161869764328
1.3300000429153442,42,-0.03398667648434639,0.3170672059059143,9.795340538024902,409.41168212890625,-816.4912719726562,1657.7725830078125,-0.0016986437840387225,-0.004662575665861368,-0.004704374819993973,-0.07827825099229813
